area,type_of_road,longitude,latitude,trafficlight,date,time,load_index
Lenina_(OKC),bad,127.547729,50.256352,False,29.05.23,10:00,0.25
Lenina_(OKC),bad,127.549457,50.256177,False,29.05.23,10:00,0.5
Lenina_(OKC),Zeyskaya,127.549841,50.256663,False,29.05.23,10:00,0.5
Lenina_(OKC),Zeyskaya,127.550118,50.257797,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.549926,50.258862,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.548668,50.258997,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.546919,50.259172,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.545981,50.25928,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.542484,50.259631,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.541034,50.259766,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.540863,50.259658,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.540607,50.258673,False,29.05.23,10:00,0.25
Lenina_(OKC),Zeyskaya,127.540458,50.258106,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.541183,50.260846,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.541417,50.261913,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.542377,50.262386,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.543977,50.262237,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.545129,50.262116,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.546729,50.261954,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.548201,50.261819,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.549353,50.261711,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.55059,50.261576,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.550953,50.261063,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.550825,50.260618,False,29.05.23,10:00,0.25
Lenina_(OKC),Amurskaya,127.550399,50.258985,False,29.05.23,10:00,0.25
Oktyabrskaya_(50-Ostrovskays),bad,127.537598,50.270826,False,29.05.23,10:00,0.25
Oktyabrskaya_(50-Ostrovskays),bad,127.538878,50.270691,False,29.05.23,10:00,0.25
Oktyabrskaya_(50-Ostrovskays),Krasnoarmeskaya,127.53875,50.268019,False,29.05.23,10:00,0.25
Oktyabrskaya_(50-Ostrovskays),Krasnoarmeskaya,127.536873,50.268222,False,29.05.23,10:00,0.25
Oktyabrskaya_(50-Ostrovskays),Gorkogo,127.53619,50.265779,False,29.05.23,10:00,0.25
Oktyabrskaya_(50-Ostrovskays),Gorkogo,127.538088,50.265604,False,29.05.23,10:00,0.25
Oktyabrskaya_(50-Ostrovskays),Severnaya,127.538045,50.272962,False,29.05.23,10:00,0.0
Oktyabrskaya_(50-Ostrovskays),Severnaya,127.53973,50.272827,False,29.05.23,10:00,0.0
Oktyabrskaya_(50-Ostrovskays),Lomonosova,127.535655,50.275756,False,29.05.23,10:00,0.0
Oktyabrskaya_(50-Ostrovskays),Lomonosova,127.536849,50.275661,False,29.05.23,10:00,0.0
Oktyabrskaya_(Kyznechnaya-Teatralnaya),bad,127.550396,50.26953,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),bad,127.552017,50.269368,False,29.05.23,10:00,0.5
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.550268,50.270462,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.550545,50.27165,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.551867,50.272056,False,29.05.23,10:00,0.0
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.553125,50.271543,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.552933,50.270423,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.549862,50.269208,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.549713,50.268668,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.54935,50.267277,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.551782,50.266683,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.552401,50.267102,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.549074,50.266198,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.548839,50.265348,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.549287,50.264484,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.551079,50.264295,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.552124,50.264835,False,29.05.23,10:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.552529,50.266482,False,29.05.23,10:00,0.25
Gorkogo,bad,127.552463,50.264116,False,29.05.23,10:00,0.25
Gorkogo,bad,127.553785,50.263995,False,29.05.23,10:00,0.25
Gorkogo,bad,127.554915,50.263874,False,29.05.23,10:00,0.25
Gorkogo,bad,127.555832,50.263793,False,29.05.23,10:00,0.25
Gorkogo,bad,127.557474,50.263617,False,29.05.23,10:00,0.25
Gorkogo,bad,127.558029,50.263563,False,29.05.23,10:00,0.5
Gorkogo,bad,127.561249,50.263253,False,29.05.23,10:00,0.25
Gorkogo,bad,127.562635,50.263118,False,29.05.23,10:00,0.25
Gorkogo,bad,127.564896,50.262888,False,29.05.23,10:00,0.25
Gorkogo,bad,127.566624,50.262753,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.551736,50.261469,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.55293,50.261334,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.55406,50.261226,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.554999,50.261118,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.556065,50.261024,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.558453,50.260781,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.560266,50.260592,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.561823,50.26043,False,29.05.23,10:00,0.25
Gorkogo,Amurskaya,127.565726,50.260039,False,29.05.23,10:00,0.25
Gorkogo,Zeyskaya,127.564894,50.257568,False,29.05.23,10:00,0.0
Gorkogo,Zeyskaya,127.562868,50.25777,False,29.05.23,10:00,0.25
Gorkogo,Zeyskaya,127.560735,50.257986,False,29.05.23,10:00,0.25
Gorkogo,Zeyskaya,127.559946,50.257891,False,29.05.23,10:00,0.25
Gorkogo,Zeyskaya,127.55888,50.257999,False,29.05.23,10:00,0.25
Gorkogo,Zeyskaya,127.553186,50.258554,False,29.05.23,10:00,0.25
Gorkogo,Zeyskaya,127.551181,50.258743,False,29.05.23,10:00,0.25
Gorkogo,Zeyskaya,127.55116,50.260741,False,29.05.23,10:00,0.5
Gorkogo,Zeyskaya,127.551288,50.261254,False,29.05.23,10:00,0.5
Gorkogo,Zeyskaya,127.550477,50.259298,False,29.05.23,10:00,0.25
Gorkogo,Krasnoarmeskaya,127.552205,50.265144,False,29.05.23,10:00,0.25
Gorkogo,Krasnoarmeskaya,127.552504,50.26644,False,29.05.23,10:00,0.25
Gorkogo,Krasnoarmeskaya,127.553187,50.266521,False,29.05.23,10:00,0.25
Gorkogo,Krasnoarmeskaya,127.55532,50.266291,False,29.05.23,10:00,0.25
Gorkogo,Krasnoarmeskaya,127.562743,50.26567,False,29.05.23,10:00,0.25
Gorkogo,Krasnoarmeskaya,127.564364,50.265467,False,29.05.23,10:00,0.0
Gorkogo,Krasnoarmeskaya,127.567308,50.265224,False,29.05.23,10:00,0.25
Gorkogo,Krasnoarmeskaya,127.566988,50.263726,False,29.05.23,10:00,0.25
Gorkogo,Oktyabrskaya,127.553615,50.269235,False,29.05.23,10:00,0.25
Gorkogo,Oktyabrskaya,127.555982,50.268992,False,29.05.23,10:00,0.25
Gorkogo,Oktyabrskaya,127.557582,50.268857,False,29.05.23,10:00,0.25
Gorkogo,Oktyabrskaya,127.559246,50.268681,False,29.05.23,10:00,0.25
Gorkogo,Oktyabrskaya,127.563896,50.268237,False,29.05.23,10:00,0.25
Gorkogo,Oktyabrskaya,127.564856,50.268156,False,29.05.23,10:00,0.25
Gorkogo,Oktyabrskaya,127.56748,50.267859,False,29.05.23,10:00,0.25
Lenina_(ZAGZ),bad,127.526548,50.258662,False,29.05.23,11:00,0.25
Lenina_(ZAGZ),bad,127.525119,50.258824,False,29.05.23,11:00,0.25
Lenina_(ZAGZ),Zeyskaya,127.527722,50.259431,False,29.05.23,11:00,0.25
Lenina_(ZAGZ),Zeyskaya,127.528148,50.261118,False,29.05.23,11:00,0.25
Lenina_(ZAGZ),Zeyskaya,127.52657,50.261402,False,29.05.23,11:00,0.25
Lenina_(ZAGZ),Zeyskaya,127.524522,50.260349,False,29.05.23,11:00,0.0
Lenina_(ZAGZ),Krasnoflotskaya,127.527103,50.257946,False,29.05.23,11:00,0.0
Lenina_(ZAGZ),Krasnoflotskaya,127.525311,50.256596,False,29.05.23,11:00,0.0
Lenina_(ZAGZ),Krasnoflotskaya,127.523989,50.25777,False,29.05.23,11:00,0.0
Lenina_(OKC),bad,127.540563,50.257055,False,29.05.23,11:00,0.5
Lenina_(OKC),bad,127.541928,50.25692,False,29.05.23,11:00,0.25
Lenina_(OKC),bad,127.54308,50.256812,False,29.05.23,11:00,0.25
Lenina_(OKC),bad,127.54421,50.25669,False,29.05.23,11:00,0.25
Lenina_(OKC),bad,127.545831,50.256541,False,29.05.23,11:00,0.25
Lenina_(OKC),bad,127.546407,50.256487,False,29.05.23,11:00,0.25
Lenina_(OKC),bad,127.547729,50.256352,False,29.05.23,11:00,0.25
Lenina_(OKC),bad,127.549457,50.256177,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.549841,50.256663,False,29.05.23,11:00,0.5
Lenina_(OKC),Zeyskaya,127.550118,50.257797,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.549926,50.258862,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.548668,50.258997,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.546919,50.259172,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.545981,50.25928,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.542484,50.259631,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.541034,50.259766,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.540863,50.259658,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.540607,50.258673,False,29.05.23,11:00,0.25
Lenina_(OKC),Zeyskaya,127.540458,50.258106,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.541183,50.260846,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.541417,50.261913,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.542377,50.262386,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.543977,50.262237,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.545129,50.262116,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.546729,50.261954,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.548201,50.261819,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.549353,50.261711,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.55059,50.261576,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.550953,50.261063,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.550825,50.260618,False,29.05.23,11:00,0.25
Lenina_(OKC),Amurskaya,127.550399,50.258985,False,29.05.23,11:00,0.5
Oktyabrskaya_(50-Ostrovskays),bad,127.537598,50.270826,False,29.05.23,11:00,0.25
Oktyabrskaya_(50-Ostrovskays),bad,127.538878,50.270691,False,29.05.23,11:00,0.25
Oktyabrskaya_(50-Ostrovskays),Krasnoarmeskaya,127.53875,50.268019,False,29.05.23,11:00,0.0
Oktyabrskaya_(50-Ostrovskays),Krasnoarmeskaya,127.536873,50.268222,False,29.05.23,11:00,0.0
Oktyabrskaya_(50-Ostrovskays),Gorkogo,127.53619,50.265779,False,29.05.23,11:00,0.25
Oktyabrskaya_(50-Ostrovskays),Gorkogo,127.538088,50.265604,False,29.05.23,11:00,0.25
Oktyabrskaya_(50-Ostrovskays),Severnaya,127.538045,50.272962,False,29.05.23,11:00,0.0
Oktyabrskaya_(50-Ostrovskays),Severnaya,127.53973,50.272827,False,29.05.23,11:00,0.0
Oktyabrskaya_(50-Ostrovskays),Lomonosova,127.535655,50.275756,False,29.05.23,11:00,0.25
Oktyabrskaya_(50-Ostrovskays),Lomonosova,127.536849,50.275661,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),bad,127.550396,50.26953,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),bad,127.552017,50.269368,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.550268,50.270462,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.550545,50.27165,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.551867,50.272056,False,29.05.23,11:00,0.0
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.553125,50.271543,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.552933,50.270423,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.549862,50.269208,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.549713,50.268668,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.54935,50.267277,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.551782,50.266683,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.552401,50.267102,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.549074,50.266198,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.548839,50.265348,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.549287,50.264484,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.551079,50.264295,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.552124,50.264835,False,29.05.23,11:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.552529,50.266482,False,29.05.23,11:00,0.25
Gorkogo,bad,127.552463,50.264116,False,29.05.23,11:00,0.25
Gorkogo,bad,127.553785,50.263995,False,29.05.23,11:00,0.25
Gorkogo,bad,127.554915,50.263874,False,29.05.23,11:00,0.25
Gorkogo,bad,127.555832,50.263793,False,29.05.23,11:00,0.25
Gorkogo,bad,127.557474,50.263617,False,29.05.23,11:00,0.25
Gorkogo,bad,127.558029,50.263563,False,29.05.23,11:00,0.25
Gorkogo,bad,127.561249,50.263253,False,29.05.23,11:00,0.25
Gorkogo,bad,127.562635,50.263118,False,29.05.23,11:00,0.25
Gorkogo,bad,127.564896,50.262888,False,29.05.23,11:00,0.25
Gorkogo,bad,127.566624,50.262753,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.551736,50.261469,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.55293,50.261334,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.55406,50.261226,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.554999,50.261118,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.556065,50.261024,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.558453,50.260781,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.560266,50.260592,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.561823,50.26043,False,29.05.23,11:00,0.25
Gorkogo,Amurskaya,127.565726,50.260039,False,29.05.23,11:00,0.0
Gorkogo,Zeyskaya,127.564894,50.257568,False,29.05.23,11:00,0.25
Gorkogo,Zeyskaya,127.562868,50.25777,False,29.05.23,11:00,0.25
Gorkogo,Zeyskaya,127.560735,50.257986,False,29.05.23,11:00,0.25
Gorkogo,Zeyskaya,127.559946,50.257891,False,29.05.23,11:00,0.25
Gorkogo,Zeyskaya,127.55888,50.257999,False,29.05.23,11:00,0.25
Gorkogo,Zeyskaya,127.553186,50.258554,False,29.05.23,11:00,0.25
Gorkogo,Zeyskaya,127.551181,50.258743,False,29.05.23,11:00,0.25
Gorkogo,Zeyskaya,127.55116,50.260741,False,29.05.23,11:00,0.5
Gorkogo,Zeyskaya,127.551288,50.261254,False,29.05.23,11:00,0.5
Gorkogo,Zeyskaya,127.550477,50.259298,False,29.05.23,11:00,0.5
Gorkogo,Krasnoarmeskaya,127.552205,50.265144,False,29.05.23,11:00,0.25
Gorkogo,Krasnoarmeskaya,127.552504,50.26644,False,29.05.23,11:00,0.25
Gorkogo,Krasnoarmeskaya,127.553187,50.266521,False,29.05.23,11:00,0.25
Gorkogo,Krasnoarmeskaya,127.55532,50.266291,False,29.05.23,11:00,0.25
Gorkogo,Krasnoarmeskaya,127.562743,50.26567,False,29.05.23,11:00,0.0
Gorkogo,Krasnoarmeskaya,127.564364,50.265467,False,29.05.23,11:00,0.0
Gorkogo,Krasnoarmeskaya,127.567308,50.265224,False,29.05.23,11:00,0.25
Gorkogo,Krasnoarmeskaya,127.566988,50.263726,False,29.05.23,11:00,0.25
Gorkogo,Oktyabrskaya,127.553615,50.269235,False,29.05.23,11:00,0.25
Gorkogo,Oktyabrskaya,127.555982,50.268992,False,29.05.23,11:00,0.25
Gorkogo,Oktyabrskaya,127.557582,50.268857,False,29.05.23,11:00,0.25
Gorkogo,Oktyabrskaya,127.559246,50.268681,False,29.05.23,11:00,0.25
Gorkogo,Oktyabrskaya,127.563896,50.268237,False,29.05.23,11:00,0.25
Gorkogo,Oktyabrskaya,127.564856,50.268156,False,29.05.23,11:00,0.25
Gorkogo,Oktyabrskaya,127.56748,50.267859,False,29.05.23,11:00,0.25
Lenina_(ZAGZ),bad,127.526548,50.258662,False,29.05.23,12:00,0.25
Lenina_(ZAGZ),bad,127.525119,50.258824,False,29.05.23,12:00,0.5
Lenina_(ZAGZ),Zeyskaya,127.527722,50.259431,False,29.05.23,12:00,0.25
Lenina_(ZAGZ),Zeyskaya,127.528148,50.261118,False,29.05.23,12:00,0.25
Lenina_(ZAGZ),Zeyskaya,127.52657,50.261402,False,29.05.23,12:00,0.25
Lenina_(ZAGZ),Zeyskaya,127.524522,50.260349,False,29.05.23,12:00,0.0
Lenina_(ZAGZ),Krasnoflotskaya,127.527103,50.257946,False,29.05.23,12:00,0.25
Lenina_(ZAGZ),Krasnoflotskaya,127.525311,50.256596,False,29.05.23,12:00,0.25
Lenina_(ZAGZ),Krasnoflotskaya,127.523989,50.25777,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.540563,50.257055,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.541928,50.25692,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.54308,50.256812,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.54421,50.25669,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.545831,50.256541,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.546407,50.256487,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.547729,50.256352,False,29.05.23,12:00,0.25
Lenina_(OKC),bad,127.549457,50.256177,False,29.05.23,12:00,0.5
Lenina_(OKC),Zeyskaya,127.549841,50.256663,False,29.05.23,12:00,0.5
Lenina_(OKC),Zeyskaya,127.550118,50.257797,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.549926,50.258862,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.548668,50.258997,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.546919,50.259172,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.545981,50.25928,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.542484,50.259631,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.541034,50.259766,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.540863,50.259658,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.540607,50.258673,False,29.05.23,12:00,0.25
Lenina_(OKC),Zeyskaya,127.540458,50.258106,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.541183,50.260846,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.541417,50.261913,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.542377,50.262386,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.543977,50.262237,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.545129,50.262116,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.546729,50.261954,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.548201,50.261819,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.549353,50.261711,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.55059,50.261576,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.550953,50.261063,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.550825,50.260618,False,29.05.23,12:00,0.25
Lenina_(OKC),Amurskaya,127.550399,50.258985,False,29.05.23,12:00,0.5
Oktyabrskaya_(50-Ostrovskays),bad,127.537598,50.270826,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),bad,127.538878,50.270691,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Krasnoarmeskaya,127.53875,50.268019,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Krasnoarmeskaya,127.536873,50.268222,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Gorkogo,127.53619,50.265779,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Gorkogo,127.538088,50.265604,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Severnaya,127.538045,50.272962,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Severnaya,127.53973,50.272827,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Lomonosova,127.535655,50.275756,False,29.05.23,12:00,0.25
Oktyabrskaya_(50-Ostrovskays),Lomonosova,127.536849,50.275661,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),bad,127.550396,50.26953,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),bad,127.552017,50.269368,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.550268,50.270462,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.550545,50.27165,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.551867,50.272056,False,29.05.23,12:00,0.0
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.553125,50.271543,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Krasnoarmeskaya,127.552933,50.270423,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.549862,50.269208,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.549713,50.268668,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.54935,50.267277,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.551782,50.266683,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Gorkogo,127.552401,50.267102,False,29.05.23,12:00,0.5
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.549074,50.266198,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.548839,50.265348,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.549287,50.264484,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.551079,50.264295,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.552124,50.264835,False,29.05.23,12:00,0.25
Oktyabrskaya_(Kyznechnaya-Teatralnaya),Severnaya,127.552529,50.266482,False,29.05.23,12:00,0.25
Gorkogo,bad,127.552463,50.264116,False,29.05.23,12:00,0.25
Gorkogo,bad,127.553785,50.263995,False,29.05.23,12:00,0.25
Gorkogo,bad,127.554915,50.263874,False,29.05.23,12:00,0.25
Gorkogo,bad,127.555832,50.263793,False,29.05.23,12:00,0.25
Gorkogo,bad,127.557474,50.263617,False,29.05.23,12:00,0.25
Gorkogo,bad,127.558029,50.263563,False,29.05.23,12:00,0.25
Gorkogo,bad,127.561249,50.263253,False,29.05.23,12:00,0.25
Gorkogo,bad,127.562635,50.263118,False,29.05.23,12:00,0.25
Gorkogo,bad,127.564896,50.262888,False,29.05.23,12:00,0.25
Gorkogo,bad,127.566624,50.262753,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.551736,50.261469,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.55293,50.261334,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.55406,50.261226,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.554999,50.261118,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.556065,50.261024,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.558453,50.260781,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.560266,50.260592,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.561823,50.26043,False,29.05.23,12:00,0.25
Gorkogo,Amurskaya,127.565726,50.260039,False,29.05.23,12:00,0.0
Gorkogo,Zeyskaya,127.564894,50.257568,False,29.05.23,12:00,0.25
Gorkogo,Zeyskaya,127.562868,50.25777,False,29.05.23,12:00,0.25
Gorkogo,Zeyskaya,127.560735,50.257986,False,29.05.23,12:00,0.25
Gorkogo,Zeyskaya,127.559946,50.257891,False,29.05.23,12:00,0.25
